Position_X,Position_Y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.880924444451395e-05,0.0
2.880924444451395e-05,0.0
2.880924444451395e-05,0.0
2.880924444451395e-05,0.0
2.582897777794323e-05,1.986844444390101e-11
2.582897777794323e-05,1.986844444390101e-11
2.582897777794323e-05,1.986844444390101e-11
2.582897777794323e-05,1.986844444390101e-11
2.8809244444624767e-05,1.986844444390101e-11
2.8809244444624767e-05,1.986844444390101e-11
2.8809244444624767e-05,1.986844444390101e-11
2.8809244444624767e-05,1.986844444390101e-11
2.8809244444624767e-05,1.986844444390101e-11
3.134247111126557e-05,3.4223395555103164e-11
3.134247111126557e-05,3.4223395555103164e-11
3.134247111126557e-05,3.4223395555103164e-11
3.134247111126557e-05,3.4223395555103164e-11
3.134247111126557e-05,3.4223395555103164e-11
3.387569777794705e-05,3.4223395555103164e-11
3.387569777794705e-05,3.4223395555103164e-11
3.387569777794705e-05,3.4223395555103164e-11
3.387569777794705e-05,3.4223395555103164e-11
3.387569777794705e-05,3.4223395555103164e-11
3.625991111127613e-05,4.693919999980366e-11
3.625991111127613e-05,4.693919999980366e-11
3.625991111127613e-05,4.693919999980366e-11
3.625991111127613e-05,4.693919999980366e-11
3.625991111127613e-05,4.693919999980366e-11
4.1326364444639476e-05,4.693919999980366e-11
4.1326364444639476e-05,4.693919999980366e-11
4.1326364444639476e-05,4.693919999980366e-11
4.1326364444639476e-05,4.693919999980366e-11
4.1326364444639476e-05,4.693919999980366e-11
4.609479111120845e-05,7.237080888825338e-11
4.609479111120845e-05,7.237080888825338e-11
4.609479111120845e-05,7.237080888825338e-11
4.609479111120845e-05,7.237080888825338e-11
4.609479111120845e-05,7.237080888825338e-11
5.116124444457141e-05,7.237080888825338e-11
5.116124444457141e-05,7.237080888825338e-11
5.116124444457141e-05,7.237080888825338e-11
5.116124444457141e-05,7.237080888825338e-11
5.116124444457141e-05,7.237080888825338e-11
5.622769777785341e-05,1.0108071111066209e-10
5.622769777785341e-05,1.0108071111066209e-10
5.622769777785341e-05,1.0108071111066209e-10
5.622769777785341e-05,1.0108071111066209e-10
5.622769777785341e-05,1.0108071111066209e-10
6.099612444457977e-05,1.0108071111066209e-10
6.099612444457977e-05,1.0108071111066209e-10
6.099612444457977e-05,1.0108071111066209e-10
6.099612444457977e-05,1.0108071111066209e-10
6.099612444457977e-05,1.0108071111066209e-10
6.606257777785355e-05,1.0108071111066209e-10
6.606257777785355e-05,1.0108071111066209e-10
6.606257777785355e-05,1.0108071111066209e-10
6.606257777785355e-05,1.0108071111066209e-10
6.606257777785355e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
7.112903111112732e-05,1.0108071111066209e-10
0.00010499569777784926,1.0108071111066209e-10
0.00010499569777784926,1.0108071111066209e-10
0.00010499569777784926,1.0108071111066209e-10
0.00010499569777784926,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001454155644445756,1.0108071111066209e-10
0.0001740261244450643,2.5367036445282523e-10
0.0001740261244450643,2.5367036445282523e-10
0.0001740261244450643,2.5367036445282523e-10
0.0001740261244450643,2.5367036445282523e-10
0.0001740261244450643,2.5367036445282523e-10
0.00020695807111192354,2.5367036445282523e-10
0.00020695807111192354,2.5367036445282523e-10
0.00020695807111192354,2.5367036445282523e-10
0.00020695807111192354,2.5367036445282523e-10
0.00020695807111192354,2.5367036445282523e-10
0.000239890017778254,4.4028472889845323e-10
0.000239890017778254,4.4028472889845323e-10
0.000239890017778254,4.4028472889845323e-10
0.000239890017778254,4.4028472889845323e-10
0.000239890017778254,4.4028472889845323e-10
0.00027535519111180013,4.4028472889845323e-10
0.00027535519111180013,4.4028472889845323e-10
0.00027535519111180013,4.4028472889845323e-10
0.00027535519111180013,4.4028472889845323e-10
0.00027535519111180013,4.4028472889845323e-10
0.00031111839111174215,6.310217955690226e-10
0.00031111839111174215,6.310217955690226e-10
0.00031111839111174215,6.310217955690226e-10
0.00031111839111174215,6.310217955690226e-10
0.00031111839111174215,6.310217955690226e-10
0.0003516500177786458,6.310217955690226e-10
0.0003516500177786458,6.310217955690226e-10
0.0003516500177786458,6.310217955690226e-10
0.0003516500177786458,6.310217955690226e-10
0.0003516500177786458,6.310217955690226e-10
0.0003921816444448987,8.60701013348257e-10
0.0003921816444448987,8.60701013348257e-10
0.0003921816444448987,8.60701013348257e-10
0.0003921816444448987,8.60701013348257e-10
0.0003921816444448987,8.60701013348257e-10
0.0004350974844454395,8.60701013348257e-10
0.0004350974844454395,8.60701013348257e-10
0.0004350974844454395,8.60701013348257e-10
0.0004350974844454395,8.60701013348257e-10
0.0004350974844454395,8.60701013348257e-10
0.000480695564444974,1.1190901333498959e-09
0.000480695564444974,1.1190901333498959e-09
0.000480695564444974,1.1190901333498959e-09
0.000480695564444974,1.1190901333498959e-09
0.000480695564444974,1.1190901333498959e-09
0.0005259956177780235,1.1190901333498959e-09
0.0005259956177780235,1.1190901333498959e-09
0.0005259956177780235,1.1190901333498959e-09
0.0005259956177780235,1.1190901333498959e-09
0.0005259956177780235,1.1190901333498959e-09
0.000576660151108407,5.448920889108529e-10
0.000576660151108407,5.448920889108529e-10
0.000576660151108407,5.448920889108529e-10
0.000576660151108407,5.448920889108529e-10
0.000576660151108407,5.448920889108529e-10
0.0006298579111077817,5.448920889108529e-10
0.0006298579111077817,5.448920889108529e-10
0.0006298579111077817,5.448920889108529e-10
0.0006298579111077817,5.448920889108529e-10
0.0006298579111077817,5.448920889108529e-10
0.000684694817762661,-6.249619199187832e-10
0.000684694817762661,-6.249619199187832e-10
0.000684694817762661,-6.249619199187832e-10
0.000684694817762661,-6.249619199187832e-10
0.000684694817762661,-6.249619199187832e-10
0.0007454922577630165,-6.249619199187832e-10
0.0007454922577630165,-6.249619199187832e-10
0.0007454922577630165,-6.249619199187832e-10
0.0007454922577630165,-6.249619199187832e-10
0.0007454922577630165,-6.249619199187832e-10
0.000806289697763372,-6.249619199187832e-10
0.000806289697763372,-6.249619199187832e-10
0.000806289697763372,-6.249619199187832e-10
0.000806289697763372,-6.249619199187832e-10
0.000806289697763372,-6.249619199187832e-10
0.0008696203644304187,-6.249619199187832e-10
0.0008696203644304187,-6.249619199187832e-10
0.0008696203644304187,-6.249619199187832e-10
0.0008696203644304187,-6.249619199187832e-10
0.0008696203644304187,-6.249619199187832e-10
0.0009339941244291103,-2.816351999246004e-10
0.0009339941244291103,-2.816351999246004e-10
0.0009339941244291103,-2.816351999246004e-10
0.0009339941244291103,-2.816351999246004e-10
0.0009339941244291103,-2.816351999246004e-10
0.0010023912444295103,-2.816351999246004e-10
0.0010023912444295103,-2.816351999246004e-10
0.0010023912444295103,-2.816351999246004e-10
0.0010023912444295103,-2.816351999246004e-10
0.0010023912444295103,-2.816351999246004e-10
0.0010733215910954529,-6.835738310382608e-10
0.0010733215910954529,-6.835738310382608e-10
0.0010733215910954529,-6.835738310382608e-10
0.0010733215910954529,-6.835738310382608e-10
0.0010733215910954529,-6.835738310382608e-10
0.0011424637777629908,-6.835738310382608e-10
0.0011424637777629908,-6.835738310382608e-10
0.0011424637777629908,-6.835738310382608e-10
0.0011424637777629908,-6.835738310382608e-10
0.0011424637777629908,-6.835738310382608e-10
0.0012184605777585545,-1.5448708976965615e-09
0.0012184605777585545,-1.5448708976965615e-09
0.0012184605777585545,-1.5448708976965615e-09
0.0012184605777585545,-1.5448708976965615e-09
0.0012184605777585545,-1.5448708976965615e-09
0.0012899869777594443,-1.5448708976965615e-09
0.0012899869777594443,-1.5448708976965615e-09
0.0012899869777594443,-1.5448708976965615e-09
0.0012899869777594443,-1.5448708976965615e-09
0.0012899869777594443,-1.5448708976965615e-09
0.0013710502310905232,-1.085512462154264e-09
0.0013710502310905232,-1.085512462154264e-09
0.0013710502310905232,-1.085512462154264e-09
0.0013710502310905232,-1.085512462154264e-09
0.0013710502310905232,-1.085512462154264e-09
0.001452113484424343,-1.085512462154264e-09
0.001452113484424343,-1.085512462154264e-09
0.001452113484424343,-1.085512462154264e-09
0.001452113484424343,-1.085512462154264e-09
0.001452113484424343,-1.085512462154264e-09
0.0015307925244208457,-2.4626936881596747e-10
0.0015307925244208457,-2.4626936881596747e-10
0.0015307925244208457,-2.4626936881596747e-10
0.0015307925244208457,-2.4626936881596747e-10
0.0015307925244208457,-2.4626936881596747e-10
0.001616922231088016,-2.4626936881596747e-10
0.001616922231088016,-2.4626936881596747e-10
0.001616922231088016,-2.4626936881596747e-10
0.001616922231088016,-2.4626936881596747e-10
0.001616922231088016,-2.4626936881596747e-10
0.0017055851644218677,-2.4626936881596747e-10
0.0017055851644218677,-2.4626936881596747e-10
0.0017055851644218677,-2.4626936881596747e-10
0.0017055851644218677,-2.4626936881596747e-10
0.0017055851644218677,-2.4626936881596747e-10
0.001794248097755733,-2.4626936881596747e-10
0.001794248097755733,-2.4626936881596747e-10
0.001794248097755733,-2.4626936881596747e-10
0.001794248097755733,-2.4626936881596747e-10
0.001794248097755733,-2.4626936881596747e-10
0.0018753113510885586,-2.4626936881596747e-10
0.0018753113510885586,-2.4626936881596747e-10
0.0018753113510885586,-2.4626936881596747e-10
0.0018753113510885586,-2.4626936881596747e-10
0.0018753113510885586,-2.4626936881596747e-10
0.0019639742844224104,-2.4626936881596747e-10
0.0019639742844224104,-2.4626936881596747e-10
0.0019639742844224104,-2.4626936881596747e-10
0.0019639742844224104,-2.4626936881596747e-10
0.0019639742844224104,-2.4626936881596747e-10
0.002049805964420652,2.114995911761274e-10
0.002049805964420652,2.114995911761274e-10
0.002049805964420652,2.114995911761274e-10
0.002049805964420652,2.114995911761274e-10
0.002049805964420652,2.114995911761274e-10
0.0021435353510878665,2.114995911761274e-10
0.0021435353510878665,2.114995911761274e-10
0.0021435353510878665,2.114995911761274e-10
0.0021435353510878665,2.114995911761274e-10
0.0021435353510878665,2.114995911761274e-10
0.002237264737753576,-3.196335999383523e-10
0.002237264737753576,-3.196335999383523e-10
0.002237264737753576,-3.196335999383523e-10
0.002237264737753576,-3.196335999383523e-10
0.002237264737753576,-3.196335999383523e-10
0.002325480631088007,-3.196335999383523e-10
0.002325480631088007,-3.196335999383523e-10
0.002325480631088007,-3.196335999383523e-10
0.002325480631088007,-3.196335999383523e-10
0.002325480631088007,-3.196335999383523e-10
0.0024141435644218587,-3.196335999383523e-10
0.0024141435644218587,-3.196335999383523e-10
0.0024141435644218587,-3.196335999383523e-10
0.0024141435644218587,-3.196335999383523e-10
0.0024141435644218587,-3.196335999383523e-10
0.002500273271089029,-3.196335999383523e-10
0.002500273271089029,-3.196335999383523e-10
0.002500273271089029,-3.196335999383523e-10
0.002500273271089029,-3.196335999383523e-10
0.002500273271089029,-3.196335999383523e-10
0.00257627007107983,9.723120000600096e-10
0.00257627007107983,9.723120000600096e-10
0.00257627007107983,9.723120000600096e-10
0.00257627007107983,9.723120000600096e-10
0.00257627007107983,9.723120000600096e-10
0.002643028044412745,9.723120000600096e-10
0.002643028044412745,9.723120000600096e-10
0.002643028044412745,9.723120000600096e-10
0.002643028044412745,9.723120000600096e-10
0.002643028044412745,9.723120000600096e-10
0.002706358711078765,1.3311857778400636e-09
0.002706358711078765,1.3311857778400636e-09
0.002706358711078765,1.3311857778400636e-09
0.002706358711078765,1.3311857778400636e-09
0.002706358711078765,1.3311857778400636e-09
0.0027722226044124935,1.3311857778400636e-09
0.0027722226044124935,1.3311857778400636e-09
0.0027722226044124935,1.3311857778400636e-09
0.0027722226044124935,1.3311857778400636e-09
0.0027722226044124935,1.3311857778400636e-09
0.002829443724409959,7.208271645029221e-10
0.002829443724409959,7.208271645029221e-10
0.002829443724409959,7.208271645029221e-10
0.002829443724409959,7.208271645029221e-10
0.002829443724409959,7.208271645029221e-10
0.0028851747110769516,7.208271645029221e-10
0.0028851747110769516,7.208271645029221e-10
0.0028851747110769516,7.208271645029221e-10
0.0028851747110769516,7.208271645029221e-10
0.0028851747110769516,7.208271645029221e-10
0.0029376274044109374,7.208271645029221e-10
0.0029376274044109374,7.208271645029221e-10
0.0029376274044109374,7.208271645029221e-10
0.0029376274044109374,7.208271645029221e-10
0.0029376274044109374,7.208271645029221e-10
0.0029908251644112484,7.208271645029221e-10
0.0029908251644112484,7.208271645029221e-10
0.0029908251644112484,7.208271645029221e-10
0.0029908251644112484,7.208271645029221e-10
0.0029908251644112484,7.208271645029221e-10
0.0030414896977440644,1.0079261867269653e-09
0.0030414896977440644,1.0079261867269653e-09
0.0030414896977440644,1.0079261867269653e-09
0.0030414896977440644,1.0079261867269653e-09
0.0030414896977440644,1.0079261867269653e-09
0.003084405537744598,1.0079261867269653e-09
0.003084405537744598,1.0079261867269653e-09
0.003084405537744598,1.0079261867269653e-09
0.003084405537744598,1.0079261867269653e-09
0.003084405537744598,1.0079261867269653e-09
0.003135070071077336,1.0079261867269653e-09
0.003135070071077336,1.0079261867269653e-09
0.003135070071077336,1.0079261867269653e-09
0.003135070071077336,1.0079261867269653e-09
0.003135070071077336,1.0079261867269653e-09
0.0031882678310767025,1.0079261867269653e-09
0.0031882678310767025,1.0079261867269653e-09
0.0031882678310767025,1.0079261867269653e-09
0.0031882678310767025,1.0079261867269653e-09
0.0031882678310767025,1.0079261867269653e-09
0.0032465320444084156,6.77762311180939e-10
0.0032465320444084156,6.77762311180939e-10
0.0032465320444084156,6.77762311180939e-10
0.0032465320444084156,6.77762311180939e-10
0.0032465320444084156,6.77762311180939e-10
0.0032989847377414205,6.77762311180939e-10
0.0032989847377414205,6.77762311180939e-10
0.0032989847377414205,6.77762311180939e-10
0.0032989847377414205,6.77762311180939e-10
0.0032989847377414205,6.77762311180939e-10
0.003357248951067701,-3.12729315484472e-10
0.003357248951067701,-3.12729315484472e-10
0.003357248951067701,-3.12729315484472e-10
0.003357248951067701,-3.12729315484472e-10
0.003357248951067701,-3.12729315484472e-10
0.0034155131644013747,-3.12729315484472e-10
0.0034155131644013747,-3.12729315484472e-10
0.0034155131644013747,-3.12729315484472e-10
0.0034155131644013747,-3.12729315484472e-10
0.0034155131644013747,-3.12729315484472e-10
0.003470350071061713,-1.1901198221358153e-09
0.003470350071061713,-1.1901198221358153e-09
0.003470350071061713,-1.1901198221358153e-09
0.003470350071061713,-1.1901198221358153e-09
0.003470350071061713,-1.1901198221358153e-09
0.003528614284395387,-1.1901198221358153e-09
0.003528614284395387,-1.1901198221358153e-09
0.003528614284395387,-1.1901198221358153e-09
0.003528614284395387,-1.1901198221358153e-09
0.003528614284395387,-1.1901198221358153e-09
0.0035810669777107226,-2.588858310893724e-09
0.0035810669777107226,-2.588858310893724e-09
0.0035810669777107226,-2.588858310893724e-09
0.0035810669777107226,-2.588858310893724e-09
0.0035810669777107226,-2.588858310893724e-09
0.00363173151104436,-2.588858310893724e-09
0.00363173151104436,-2.588858310893724e-09
0.00363173151104436,-2.588858310893724e-09
0.00363173151104436,-2.588858310893724e-09
0.00363173151104436,-2.588858310893724e-09
0.0036823960443747358,-3.163056355332591e-09
0.0036823960443747358,-3.163056355332591e-09
0.0036823960443747358,-3.163056355332591e-09
0.0036823960443747358,-3.163056355332591e-09
0.0036823960443747358,-3.163056355332591e-09
0.0037254608977083208,-3.163056355332591e-09
0.0037254608977083208,-3.163056355332591e-09
0.0037254608977083208,-3.163056355332591e-09
0.0037254608977083208,-3.163056355332591e-09
0.0037254608977083208,-3.163056355332591e-09
0.003763608311041592,-3.366509226447865e-09
0.003763608311041592,-3.366509226447865e-09
0.003763608311041592,-3.366509226447865e-09
0.003763608311041592,-3.366509226447865e-09
0.003763608311041592,-3.366509226447865e-09
0.0038016067110411456,-3.366509226447865e-09
0.0038016067110411456,-3.366509226447865e-09
0.0038016067110411456,-3.366509226447865e-09
0.0038016067110411456,-3.366509226447865e-09
0.0038016067110411456,-3.366509226447865e-09
0.003837071884374062,-3.366509226447865e-09
0.003837071884374062,-3.366509226447865e-09
0.003837071884374062,-3.366509226447865e-09
0.003837071884374062,-3.366509226447865e-09
0.003837071884374062,-3.366509226447865e-09
0.0038680666577083603,-3.366509226447865e-09
0.0038680666577083603,-3.366509226447865e-09
0.0038680666577083603,-3.366509226447865e-09
0.0038680666577083603,-3.366509226447865e-09
0.0038680666577083603,-3.366509226447865e-09
0.003898465377706586,-3.0219903997845446e-09
0.003898465377706586,-3.0219903997845446e-09
0.003898465377706586,-3.0219903997845446e-09
0.003898465377706586,-3.0219903997845446e-09
0.003898465377706586,-3.0219903997845446e-09
0.003927075937706407,-3.0219903997845446e-09
0.003927075937706407,-3.0219903997845446e-09
0.003927075937706407,-3.0219903997845446e-09
0.003927075937706407,-3.0219903997845446e-09
0.003927075937706407,-3.0219903997845446e-09
0.003957474657702192,-2.505212159803393e-09
0.003957474657702192,-2.505212159803393e-09
0.003957474657702192,-2.505212159803393e-09
0.003957474657702192,-2.505212159803393e-09
0.003957474657702192,-2.505212159803393e-09
0.00398787337770237,-2.505212159803393e-09
0.00398787337770237,-2.505212159803393e-09
0.00398787337770237,-2.505212159803393e-09
0.00398787337770237,-2.505212159803393e-09
0.00398787337770237,-2.505212159803393e-09
0.004014099724366006,-2.0855906131441913e-09
0.004014099724366006,-2.0855906131441913e-09
0.004014099724366006,-2.0855906131441913e-09
0.004014099724366006,-2.0855906131441913e-09
0.004014099724366006,-2.0855906131441913e-09
0.004041965217699506,-2.0855906131441913e-09
0.004041965217699506,-2.0855906131441913e-09
0.004041965217699506,-2.0855906131441913e-09
0.004041965217699506,-2.0855906131441913e-09
0.004041965217699506,-2.0855906131441913e-09
0.004072363937695291,-1.5688123731630395e-09
0.004224357537695649,-1.5688123731630395e-09
0.004224357537695649,-1.5688123731630395e-09
0.004224357537695649,-1.5688123731630395e-09
0.004224357537695649,-1.5688123731630395e-09
0.004224357537695649,-1.5688123731630395e-09
0.0042529680976852976,-8.058641065963546e-10
0.0042529680976852976,-8.058641065963546e-10
0.0042529680976852976,-8.058641065963546e-10
0.0042529680976852976,-8.058641065963546e-10
0.0042529680976852976,-8.058641065963546e-10
0.004285900044351577,-8.058641065963546e-10
0.004285900044351577,-8.058641065963546e-10
0.004285900044351577,-8.058641065963546e-10
0.004285900044351577,-8.058641065963546e-10
0.004285900044351577,-8.058641065963546e-10
0.0043188319910130975,-2.460210133031492e-10
0.0043188319910130975,-2.460210133031492e-10
0.0043188319910130975,-2.460210133031492e-10
0.0043188319910130975,-2.460210133031492e-10
0.0043188319910130975,-2.460210133031492e-10
0.004349826764346816,-2.460210133031492e-10
0.004349826764346816,-2.460210133031492e-10
0.004349826764346816,-2.460210133031492e-10
0.004349826764346816,-2.460210133031492e-10
0.004349826764346816,-2.460210133031492e-10
0.004382758711008916,3.138220800097653e-10
0.004382758711008916,3.138220800097653e-10
0.004382758711008916,3.138220800097653e-10
0.004382758711008916,3.138220800097653e-10
0.004382758711008916,3.138220800097653e-10
0.00441375348434264,3.138220800097653e-10
0.00441375348434264,3.138220800097653e-10
0.00441375348434264,3.138220800097653e-10
0.00441375348434264,3.138220800097653e-10
0.00441375348434264,3.138220800097653e-10
0.0044492186576670706,1.1176993421725526e-09
0.0044492186576670706,1.1176993421725526e-09
0.0044492186576670706,1.1176993421725526e-09
0.0044492186576670706,1.1176993421725526e-09
0.0044492186576670706,1.1176993421725526e-09
0.004484683831000611,1.1176993421725526e-09
0.004484683831000611,1.1176993421725526e-09
0.004484683831000611,1.1176993421725526e-09
0.004484683831000611,1.1176993421725526e-09
0.004484683831000611,1.1176993421725526e-09
0.004518062817659473,1.8297843909985075e-09
0.004518062817659473,1.8297843909985075e-09
0.004518062817659473,1.8297843909985075e-09
0.004518062817659473,1.8297843909985075e-09
0.004518062817659473,1.8297843909985075e-09
0.004556061217659695,1.8297843909985075e-09
0.004556061217659695,1.8297843909985075e-09
0.004556061217659695,1.8297843909985075e-09
0.004556061217659695,1.8297843909985075e-09
0.004556061217659695,1.8297843909985075e-09
0.0045965928443161864,2.7485012620416927e-09
0.0045965928443161864,2.7485012620416927e-09
0.0045965928443161864,2.7485012620416927e-09
0.0045965928443161864,2.7485012620416927e-09
0.0045965928443161864,2.7485012620416927e-09
0.0046371244709830905,2.7485012620416927e-09
0.0046371244709830905,2.7485012620416927e-09
0.0046371244709830905,2.7485012620416927e-09
0.0046371244709830905,2.7485012620416927e-09
0.0046371244709830905,2.7485012620416927e-09
0.004677656097647197,3.180838613139189e-09
0.004677656097647197,3.180838613139189e-09
0.004677656097647197,3.180838613139189e-09
0.004677656097647197,3.180838613139189e-09
0.004677656097647197,3.180838613139189e-09
0.004723254177646654,3.180838613139189e-09
0.004723254177646654,3.180838613139189e-09
0.004723254177646654,3.180838613139189e-09
0.004723254177646654,3.180838613139189e-09
0.004723254177646654,3.180838613139189e-09
0.004768554230977127,3.6640391820128615e-09
0.004768554230977127,3.6640391820128615e-09
0.004768554230977127,3.6640391820128615e-09
0.004768554230977127,3.6640391820128615e-09
0.004768554230977127,3.6640391820128615e-09
0.004819218764311648,3.6640391820128615e-09
0.004819218764311648,3.6640391820128615e-09
0.004819218764311648,3.6640391820128615e-09
0.004819218764311648,3.6640391820128615e-09
0.004819218764311648,3.6640391820128615e-09
0.004872416524308543,4.2669471286736724e-09
0.004872416524308543,4.2669471286736724e-09
0.004872416524308543,4.2669471286736724e-09
0.004872416524308543,4.2669471286736724e-09
0.004872416524308543,4.2669471286736724e-09
0.004924869217642528,4.2669471286736724e-09
0.004924869217642528,4.2669471286736724e-09
