ElapsedTimeInterpolated
58.6583
58.65864
58.65898
58.659319999999994
58.659659999999995
58.66
58.66032
58.66064
58.660959999999996
58.66128
58.6616
58.66194
58.66228
58.66262
58.66296
58.6633
58.66364
58.66398
58.66432
58.66466
58.665
58.66532
58.66564
58.66596
58.66628
58.6666
58.666940000000004
58.667280000000005
58.66762
58.66796
58.6683
58.668620000000004
58.66894
58.66926
58.669579999999996
58.6699
58.67024
58.67058
58.670919999999995
58.67126
58.6716
58.67194
58.67228
58.672619999999995
58.672959999999996
58.6733
58.67362
58.67394
58.67426
58.67458
58.6749
58.67524
58.675580000000004
58.67592
58.67626
58.6766
58.67694
58.67728
58.67762
58.67796
58.6783
58.67864
58.67898
58.67932
58.67966
58.68
58.68032
58.680640000000004
58.68096
58.68128
58.6816
58.681940000000004
58.682280000000006
58.68262
58.68296
58.6833
58.683640000000004
58.683980000000005
58.68432
58.68466
58.685
58.685320000000004
58.68564
58.68596
58.68628
58.6866
58.68694
58.68728
58.687619999999995
58.68796
58.6883
58.68862
58.68894
58.68926
58.68958
58.6899
58.69024
58.690580000000004
58.69092
58.69126
58.6916
58.69194
58.692280000000004
58.69262
58.69296
58.6933
58.69364
58.69398
58.69432
58.69466
58.695
58.69532
58.69564
58.69596
58.696279999999994
58.6966
58.69694
58.69728
58.69762
58.69796
58.6983
58.698640000000005
58.698980000000006
58.69932
58.69966
58.7
58.700320000000005
58.70064
58.70096
58.70128
58.7016
58.70194
58.70228
58.702619999999996
58.70296
58.7033
58.70362
58.70394
58.70426
58.70458
58.7049
58.70524
58.705580000000005
58.70592
58.70626
58.7066
58.70694
58.707280000000004
58.70762
58.70796
58.7083
58.70862
58.70894
58.70926
58.709579999999995
58.7099
58.71024
58.71058
58.710919999999994
58.711259999999996
58.7116
58.71194
58.71228
58.712619999999994
58.712959999999995
58.7133
58.71364
58.71398
58.71432
58.71466
58.715
58.715320000000006
58.71564
58.71596
58.71628
58.7166
58.71694
58.71728
58.71762
58.71796
58.7183
58.71864
58.71898
58.719319999999996
58.71966
58.72
58.72032
58.72064
58.72096
58.72128
58.7216
58.721940000000004
58.722280000000005
58.72262
58.72296
58.7233
58.723620000000004
58.72394
58.72426
58.724579999999996
58.7249
58.72524
58.72558
58.725919999999995
58.726259999999996
58.7266
58.72694
58.72728
58.727619999999995
58.727959999999996
58.7283
58.72862
58.72894
58.72926
58.72958
58.7299
58.73024
58.73058
58.73092
58.73126
58.7316
58.73194
58.73228
58.73262
58.73296
58.7333
58.73364
58.73398
58.73432
58.73466
58.735
58.73532
58.735640000000004
58.73596
58.73628
58.7366
58.736940000000004
58.737280000000005
58.73762
58.73796
58.7383
58.738620000000004
58.73894
58.73926
58.73958
58.7399
58.74024
58.74058
58.740919999999996
58.74126
58.7416
58.74194
58.74228
58.742619999999995
58.74296
58.7433
58.74362
58.74394
58.74426
58.74458
58.7449
58.74524
58.745580000000004
58.74592
58.74626
58.7466
58.74694
58.74728
58.74762
58.74796
58.7483
58.74864
58.74898
58.74932
58.74966
58.75
58.75032
58.750640000000004
58.75096
58.75128
58.7516
58.7916
58.8316
58.83194
58.832280000000004
58.83262
58.83296
58.8333
58.83362
58.83394
58.83426
58.834579999999995
58.8349
58.83524
58.83558
58.835919999999994
58.836259999999996
58.8366
58.83694
58.83728
58.837619999999994
58.837959999999995
58.8383
58.83864
58.83898
58.83932
58.83966
58.84
58.840320000000006
58.84064
58.84096
58.84128
58.8416
58.84194
58.84228
58.84262
58.84296
58.8433
58.84364
58.84398
58.844319999999996
58.84466
58.845
58.848866666666666
58.85273333333333
58.8566
58.8562
58.8558
58.855399999999996
58.855
58.855399999999996
58.8558
58.8562
58.8566
58.85694
58.85728
58.85762
58.85796
58.8583
58.85864
58.85898
58.85932
58.85966
58.86
58.86032
58.860640000000004
58.86096
58.86128
58.8616
58.861940000000004
58.862280000000005
58.86262
58.86296
58.8633
58.863620000000004
58.86394
58.86426
58.86458
58.8649
58.86524
58.86558
58.865919999999996
58.86626
58.8666
58.86694
58.86728
58.867619999999995
58.86796
58.8683
58.86862
58.86894
58.86926
58.86958
58.8699
58.87024
58.870580000000004
58.87092
58.87126
58.8716
58.87194
58.87228
58.87262
58.87296
58.8733
58.87784545454546
58.88239090909091
58.886936363636366
58.891481818181816
58.896027272727274
58.900572727272724
58.90511818181818
58.90966363636363
58.91420909090909
58.91875454545454
58.9233
58.928725
58.93415
58.939575
58.945
58.94532
58.94564
58.94596
58.946279999999994
58.9466
58.94694
58.94728
58.94762
58.94796
58.9483
58.952466666666666
58.956633333333336
58.960800000000006
58.96496666666667
58.96913333333333
58.9733
58.973620000000004
58.97394
58.97426
58.974579999999996
58.9749
58.97524
58.97558
58.975919999999995
58.976259999999996
58.9766
58.97694
58.97728
58.977619999999995
58.977959999999996
58.9783
58.97864
58.97898
58.979319999999994
58.979659999999996
58.98
58.98032
58.98064
58.980959999999996
58.98128
58.9816
58.98194
58.98228
58.98262
58.98296
58.9833
58.98364
58.98398
58.98432
58.98466
58.985
58.98532
58.985640000000004
58.98596
58.98628
58.9866
58.986940000000004
58.987280000000005
58.98762
58.98796
58.9883
58.988620000000004
58.98894
58.98926
58.98958
58.9899
58.99024
58.99058
58.990919999999996
58.99126
58.9916
58.99194
58.99228
58.992619999999995
58.99296
58.9933
58.99362
58.99394
58.99426
58.99458
58.9949
58.99524
58.995580000000004
58.99592
58.99626
58.9966
58.99694
58.99728
58.99762
58.99796
58.9983
58.99864
58.99898
58.99932
58.99966
59.0
59.00032
59.000640000000004
59.00096
59.00128
59.0016
59.001940000000005
59.002280000000006
59.00262
59.00296
59.0033
59.003640000000004
59.003980000000006
59.00432
59.00466
59.005
59.005320000000005
59.00564
59.00596
59.00628
59.0066
59.00694
59.00728
59.007619999999996
59.00796
59.0083
59.00862
59.00894
59.00926
59.00958
59.0099
59.01024
59.010580000000004
59.01092
59.01126
59.0116
59.01194
59.012280000000004
59.01262
59.01296
59.0133
59.01362
59.01394
59.01426
59.014579999999995
59.0149
59.01524
59.01558
59.015919999999994
59.016259999999996
59.0166
59.01694
59.01728
59.01762
59.01796
59.0183
59.018640000000005
59.018980000000006
59.01932
59.01966
59.02
59.020320000000005
59.02064
59.02096
59.02128
59.0216
59.02194
59.02228
59.022619999999996
59.02296
59.0233
59.02362
59.02394
59.02426
59.02458
59.0249
59.025240000000004
59.025580000000005
59.02592
59.02626
59.0266
59.02694
59.027280000000005
59.02762
59.02796
59.0283
59.028620000000004
59.02894
59.02926
59.029579999999996
59.0299
59.03024
59.03058
59.030919999999995
59.031259999999996
59.0316
59.03194
59.03228
59.032619999999994
59.032959999999996
59.0333
59.03364
59.03398
59.034319999999994
59.034659999999995
59.035
59.03532
59.03564
59.035959999999996
59.03628
59.0366
59.03694
59.03728
59.03762
59.03796
59.0383
59.03864
59.03898
59.03932
59.03966
59.04
59.04032
59.04064
59.04096
59.04128
59.0416
59.041940000000004
59.042280000000005
59.04262
59.04296
59.0433
59.043620000000004
59.04394
59.04426
59.044579999999996
59.0449
59.04524
59.04558
59.045919999999995
59.04626
59.0466
59.04694
59.04728
59.047619999999995
59.047959999999996
59.0483
59.04862
59.04894
59.04926
59.04958
59.0499
59.05024
59.050580000000004
59.05092
59.05126
59.0516
59.05194
59.05228
59.05262
59.05296
59.0533
59.05364
59.05398
59.05432
59.05466
59.055
59.05532
59.055640000000004
59.05596
59.05628
59.0566
59.056940000000004
59.057280000000006
59.05762
59.05796
59.0583
59.058640000000004
59.058980000000005
59.05932
59.05966
59.06
59.060320000000004
59.06064
59.06096
59.06128
59.0616
59.06194
59.06228
59.062619999999995
59.06296
59.0633
59.06362
59.06394
59.06426
59.06458
59.0649
59.06524
59.065580000000004
59.06592
59.06626
59.0666
59.06694
59.067280000000004
59.06762
59.06796
59.0683
59.06864
59.06898
59.06932
59.06966
59.07
59.07032
59.07064
59.07096
59.071279999999994
59.0716
59.07194
59.07228
59.07262
59.07296
59.0733
59.073640000000005
59.073980000000006
59.07432
59.07466
59.075
59.075320000000005
59.07564
59.07596
59.07628
59.0766
59.07694
59.07728
59.077619999999996
59.07796
59.0783
59.07862
59.07894
59.07926
59.07958
59.0799
59.08024
59.080580000000005
59.08092
59.08126
59.0816
59.08194
