LinearVelocities_mps
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.89408
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.44704
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.36448
5.36448
5.36448
5.36448
5.36448
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
6.25856
6.25856
6.25856
6.25856
6.25856
6.7056
6.7056
6.7056
6.7056
6.7056
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
8.04672
8.04672
8.04672
8.04672
8.04672
8.04672
8.04672
8.04672
8.04672
8.04672
8.49376
8.49376
8.49376
8.49376
8.49376
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
10.28192
10.28192
10.28192
10.28192
10.28192
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.51712
12.51712
12.51712
12.51712
12.51712
12.96416
12.96416
12.96416
12.96416
12.96416
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.75232
14.75232
14.75232
14.75232
14.75232
15.19936
15.19936
15.19936
15.19936
15.19936
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.19936
15.19936
15.19936
15.19936
15.19936
15.6464
15.6464
15.6464
15.6464
15.6464
16.09344
16.09344
16.09344
16.09344
16.09344
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
15.6464
15.6464
15.6464
15.6464
15.6464
15.19936
15.19936
15.19936
15.19936
15.19936
13.4112
13.4112
13.4112
13.4112
13.4112
12.51712
12.51712
12.51712
12.51712
12.51712
11.176
11.176
11.176
11.176
11.176
11.62304
11.62304
11.62304
11.62304
11.62304
10.72896
10.72896
10.72896
10.72896
10.72896
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.38784
9.38784
9.38784
9.38784
9.38784
8.9408
8.9408
8.9408
8.9408
8.9408
8.04672
8.04672
8.04672
8.04672
8.04672
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
10.28192
10.28192
10.28192
10.28192
10.28192
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
9.83488
9.83488
9.83488
9.83488
9.83488
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
7.59968
7.59968
7.59968
7.59968
7.59968
7.15264
7.15264
7.15264
7.15264
7.15264
6.7056
6.7056
6.7056
6.7056
6.7056
6.25856
6.25856
6.25856
6.25856
6.25856
5.81152
5.81152
5.81152
5.81152
5.81152
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
4.91744
4.91744
4.91744
4.91744
4.91744
4.91744
4.91744
4.91744
4.91744
4.91744
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.36448
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
5.81152
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.7056
6.7056
6.7056
6.7056
6.7056
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.59968
7.59968
7.59968
7.59968
7.59968
8.04672
8.04672
8.04672
8.04672
8.04672
8.49376
8.49376
8.49376
8.49376
8.49376
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
9.83488
9.83488
9.83488
9.83488
9.83488
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
13.85824
13.85824
13.85824
13.85824
13.85824
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
14.30528
14.30528
14.30528
14.30528
14.30528
14.75232
14.75232
14.75232
14.75232
14.75232
15.19936
15.19936
15.19936
15.19936
15.19936
15.6464
15.6464
15.6464
15.6464
15.6464
15.19936
15.19936
15.19936
15.19936
15.19936
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
15.19936
15.19936
15.19936
15.19936
15.19936
14.75232
14.75232
14.75232
14.75232
14.75232
13.85824
13.85824
13.85824
13.85824
13.85824
13.4112
13.4112
13.4112
13.4112
13.4112
12.96416
12.96416
12.96416
12.96416
12.96416
12.51712
12.51712
12.51712
12.51712
12.51712
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.62304
11.62304
11.62304
11.62304
11.62304
11.176
11.176
11.176
11.176
11.176
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.51712
12.51712
12.51712
12.51712
12.51712
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
13.4112
13.4112
13.4112
13.4112
13.4112
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
14.30528
14.30528
14.30528
14.30528
14.30528
14.75232
14.75232
14.75232
14.75232
14.75232
14.75232
14.75232
14.75232
14.75232
14.75232
15.19936
15.19936
15.19936
15.19936
15.19936
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
16.09344
16.09344
16.09344
16.09344
16.09344
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.98752
16.98752
16.98752
16.98752
16.98752
17.43456
17.43456
17.43456
17.43456
17.43456
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.43456
17.43456
17.43456
17.43456
17.43456
17.8816
17.8816
17.8816
17.8816
17.8816
17.43456
17.43456
17.43456
17.43456
17.43456
16.09344
16.09344
16.09344
16.09344
16.09344
15.6464
15.6464
15.6464
15.6464
15.6464
14.75232
14.75232
14.75232
14.75232
14.75232
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
12.51712
12.51712
12.51712
12.51712
12.51712
11.62304
11.62304
11.62304
11.62304
11.62304
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.28192
10.28192
10.28192
10.28192
10.28192
9.83488
9.83488
9.83488
9.83488
9.83488
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.62304
11.62304
11.62304
11.62304
11.62304
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.51712
12.51712
12.51712
12.51712
12.51712
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
11.62304
11.62304
11.62304
11.62304
11.62304
10.72896
10.72896
10.72896
10.72896
10.72896
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.62304
11.62304
11.62304
11.62304
11.62304
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
8.49376
8.49376
8.49376
8.49376
8.49376
8.9408
8.9408
8.9408
8.9408
8.9408
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.51712
12.51712
12.51712
12.51712
12.51712
12.96416
12.96416
12.96416
12.96416
12.96416
13.4112
13.4112
13.4112
13.4112
13.4112
13.85824
13.85824
13.85824
13.85824
13.85824
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.75232
14.75232
14.75232
14.75232
14.75232
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
16.09344
16.09344
16.09344
16.09344
16.09344
16.54048
16.54048
16.54048
16.54048
16.54048
16.98752
16.98752
16.98752
16.98752
16.98752
16.98752
16.98752
16.98752
16.98752
16.98752
17.43456
17.43456
17.43456
17.43456
17.43456
16.98752
16.98752
16.98752
16.98752
16.98752
16.09344
16.09344
16.09344
16.09344
16.09344
14.30528
14.30528
14.30528
14.30528
14.30528
13.85824
13.85824
13.85824
13.85824
13.85824
12.51712
12.51712
12.51712
12.51712
12.51712
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
11.62304
11.62304
11.62304
11.62304
11.62304
10.72896
10.72896
10.72896
10.72896
10.72896
10.28192
10.28192
10.28192
10.28192
10.28192
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
9.83488
9.83488
9.83488
9.83488
9.83488
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.38784
9.38784
9.38784
9.38784
9.38784
8.9408
8.9408
8.9408
8.9408
8.9408
8.49376
8.49376
8.49376
8.49376
8.49376
8.04672
8.04672
8.04672
8.04672
8.04672
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.25856
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
6.7056
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.15264
7.59968
7.59968
7.59968
7.59968
7.59968
7.59968
7.59968
7.59968
7.59968
7.59968
8.04672
8.04672
8.04672
8.04672
8.04672
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.96416
12.96416
12.96416
12.96416
12.96416
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
13.85824
14.30528
14.30528
14.30528
14.30528
14.30528
15.19936
15.19936
15.19936
15.19936
15.19936
14.75232
14.75232
14.75232
14.75232
14.75232
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.19936
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
15.6464
16.09344
16.09344
16.09344
16.09344
16.09344
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.54048
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
16.09344
15.19936
15.19936
15.19936
15.19936
15.19936
14.30528
14.30528
14.30528
14.30528
14.30528
13.4112
13.4112
13.4112
13.4112
13.4112
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.51712
12.51712
12.51712
12.51712
12.51712
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.176
11.176
11.176
11.176
11.176
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
12.96416
12.96416
12.96416
12.96416
12.96416
13.4112
13.4112
13.4112
13.4112
13.4112
13.85824
13.85824
13.85824
13.85824
13.85824
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.30528
14.75232
14.75232
14.75232
14.75232
14.75232
15.19936
15.19936
15.19936
15.19936
15.19936
14.75232
14.75232
14.75232
14.75232
14.75232
15.19936
15.19936
15.19936
15.19936
15.19936
15.6464
15.6464
15.6464
15.6464
15.6464
16.09344
16.09344
16.09344
16.09344
16.09344
16.54048
16.54048
16.54048
16.54048
16.54048
16.09344
16.09344
16.09344
16.09344
16.09344
16.54048
16.54048
16.54048
16.54048
16.54048
16.98752
16.98752
16.98752
16.98752
16.98752
17.43456
17.43456
17.43456
17.43456
17.43456
17.43456
17.43456
17.43456
17.43456
17.43456
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
17.8816
16.98752
16.98752
16.98752
16.98752
16.98752
16.09344
16.09344
16.09344
16.09344
16.09344
14.75232
14.75232
14.75232
14.75232
14.75232
13.85824
13.85824
13.85824
13.85824
13.85824
12.96416
12.96416
12.96416
12.96416
12.96416
13.4112
13.4112
13.4112
13.4112
13.4112
12.96416
12.96416
12.96416
12.96416
12.96416
12.51712
12.51712
12.51712
12.51712
12.51712
11.62304
11.62304
11.62304
11.62304
11.62304
12.96416
12.96416
12.96416
12.96416
12.96416
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
10.72896
10.72896
10.72896
10.72896
10.72896
10.28192
10.28192
10.28192
10.28192
10.28192
9.38784
9.38784
9.38784
9.38784
9.38784
8.9408
8.9408
8.9408
8.9408
8.9408
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.9408
8.9408
8.9408
8.9408
8.9408
8.49376
8.49376
8.49376
8.49376
8.49376
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
11.62304
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
12.070079999999999
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
13.4112
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.96416
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
12.51712
11.62304
11.62304
11.62304
11.62304
11.62304
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
10.72896
10.72896
10.72896
10.72896
10.72896
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
10.28192
9.83488
9.83488
9.83488
9.83488
9.83488
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.49376
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
8.9408
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.38784
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
9.83488
10.28192
10.28192
10.28192
10.28192
10.28192
10.72896
10.72896
10.72896
10.72896
10.72896
10.28192
10.28192
10.28192
10.28192
10.28192
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
10.72896
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
11.176
10.72896
